"LBSV" "Res.Thresh.Dif" "correlation" "mean" "delta.mean"
"374" 390000 3.65 0.773405432701111 0.451939524838013 -0.0676198704103672
"375" 412500 3.65 0.794651687145233 0.460626349892009 -0.0589330453563715
"376" 435000 3.65 0.829413056373596 0.470630669546436 -0.0489287257019438
"377" 457500 3.65 0.853866755962372 0.479892008639309 -0.0396673866090713
"378" 480000 3.65 0.869461715221405 0.487879049676026 -0.0316803455723542
"379" 502500 3.65 0.894121289253235 0.497269978401728 -0.0222894168466523
"380" 525000 3.65 0.915640771389008 0.504885529157667 -0.0146738660907128
"381" 547500 3.65 0.933298349380493 0.511831533477322 -0.00772786177105833
"382" 570000 3.65 0.951083838939667 0.51822030237581 -0.00133909287257017
"383" 592500 3.65 0.956565737724304 0.524838012958963 0.00527861771058313
"384" 615000 3.65 0.941441357135773 0.531257019438445 0.0116976241900648
"385" 637500 3.65 0.930994510650635 0.53636717062635 0.0168077753779697
"386" 660000 3.65 0.923008263111115 0.540997840172786 0.0214384449244061
"387" 682500 3.65 0.914638221263885 0.544820734341253 0.0252613390928725
"388" 705000 3.65 0.903274953365326 0.548725701943845 0.0291663066954644
"389" 727500 3.65 0.896606743335724 0.55222030237581 0.0326609071274299
"390" 750000 3.65 0.890140891075134 0.555062634989201 0.0355032397408207
"391" 772500 3.65 0.88270890712738 0.558069114470842 0.0385097192224622
"392" 795000 3.65 0.874434173107147 0.560924406047516 0.0413650107991361
"393" 817500 3.65 0.867956221103668 0.563667386609071 0.0441079913606911
"394" 840000 3.65 0.859627485275269 0.566008639308855 0.0464492440604751
"395" 862500 3.65 0.852693200111389 0.568181425485961 0.048622030237581
"396" 885000 3.65 0.848932266235352 0.570371490280777 0.0508120950323974
"397" 907500 3.65 0.84215259552002 0.572393088552916 0.0528336933045357
"398" 930000 3.65 0.837997674942017 0.574427645788337 0.0548682505399568
"399" 952500 3.65 0.833859801292419 0.575736501079914 0.0561771058315335
"400" 975000 3.65 0.82802551984787 0.57711879049676 0.0575593952483802
"401" 997500 3.65 0.820917963981628 0.578315334773218 0.058755939524838
"402" 1020000 3.65 0.816583693027496 0.579438444924406 0.0598790496760259
"403" 1042500 3.65 0.810142934322357 0.580591792656587 0.0610323974082073
"404" 1065000 3.65 0.804482221603394 0.581403887688985 0.0618444924406047
"405" 1087500 3.65 0.800905585289001 0.582138228941685 0.0625788336933045
"406" 1110000 3.65 0.798212289810181 0.582652267818574 0.0630928725701944
"407" 1132500 3.65 0.794611692428589 0.583166306695464 0.0636069114470842
"408" 1155000 3.65 0.792748928070068 0.583671706263499 0.0641123110151188
"409" 1177500 3.65 0.789894461631775 0.584177105831533 0.0646177105831534
"410" 1200000 3.65 0.789553999900818 0.584526997840173 0.0649676025917927
"411" 3e+05 4.5 0.560439825057983 0.413490280777538 -0.106069114470842
"412" 322500 4.5 0.618863999843597 0.42554211663067 -0.0940172786177106
"413" 345000 4.5 0.662215292453766 0.437494600431965 -0.0820647948164147
"414" 367500 4.5 0.700820326805115 0.448371490280778 -0.0711879049676026
"415" 390000 4.5 0.747927784919739 0.459922246220302 -0.0596371490280778
"416" 412500 4.5 0.771770060062408 0.468842332613391 -0.0507170626349892
"417" 435000 4.5 0.808496654033661 0.479079913606911 -0.0404794816414687
"418" 457500 4.5 0.836691737174988 0.488578833693305 -0.0309805615550756
"419" 480000 4.5 0.853846669197083 0.496777537796976 -0.0227818574514039
"420" 502500 4.5 0.881428837776184 0.506315334773218 -0.013244060475162
"421" 525000 4.5 0.905741214752197 0.514090712742981 -0.00546868250539956
"422" 547500 4.5 0.924659967422485 0.521222462203024 0.00166306695464358
"423" 570000 4.5 0.947921991348267 0.52777969762419 0.00822030237580995
"424" 592500 4.5 0.96435409784317 0.534518358531317 0.0149589632829373
"425" 615000 4.5 0.951796114444733 0.541123110151188 0.0215637149028077
"426" 637500 4.5 0.944976985454559 0.54638444924406 0.0268250539956804
"427" 660000 4.5 0.935167074203491 0.551149028077754 0.0315896328293737
"428" 682500 4.5 0.927846491336823 0.555036717062635 0.0354773218142549
"429" 705000 4.5 0.918371796607971 0.558967602591793 0.0394082073434125
"430" 727500 4.5 0.912199914455414 0.562509719222462 0.042950323974082
"431" 750000 4.5 0.904783606529236 0.565408207343413 0.0458488120950324
"432" 772500 4.5 0.897938847541809 0.568475161987041 0.0489157667386609
"433" 795000 4.5 0.889302134513855 0.571421166306695 0.0518617710583154
"434" 817500 4.5 0.881529450416565 0.574298056155508 0.0547386609071274
"435" 840000 4.5 0.873356997966766 0.576738660907127 0.0571792656587473
"436" 862500 4.5 0.865731775760651 0.578980561555076 0.0594211663066955
"437" 885000 4.5 0.860768139362335 0.581239740820734 0.0616803455723542
"438" 907500 4.5 0.853887259960175 0.583313174946004 0.0637537796976242
"439" 930000 4.5 0.848643362522125 0.585386609071274 0.0658272138228941
"440" 952500 4.5 0.845146298408508 0.586721382289417 0.0671619870410367
"441" 975000 4.5 0.839321911334991 0.588116630669546 0.0685572354211663
"442" 997500 4.5 0.83184140920639 0.589360691144708 0.0698012958963283
"443" 1020000 4.5 0.827338099479675 0.590496760259179 0.0709373650107992
"444" 1042500 4.5 0.820507287979126 0.591658747300216 0.0720993520518358
"445" 1065000 4.5 0.813388168811798 0.592483801295896 0.0729244060475162
"446" 1087500 4.5 0.810723423957825 0.593226781857451 0.0736673866090712
"447" 1110000 4.5 0.807350635528564 0.593753779697624 0.0741943844492441
"448" 1132500 4.5 0.803169667720795 0.594272138228942 0.0747127429805615
"449" 1155000 4.5 0.801131427288055 0.594786177105831 0.0752267818574514
"450" 1177500 4.5 0.797681927680969 0.595373650107991 0.0758142548596112
"451" 1200000 4.5 0.797162652015686 0.595732181425486 0.0761727861771059
"452" 3e+05 5.35 0.52608984708786 0.419209503239741 -0.100349892008639
"453" 322500 5.35 0.586509227752686 0.431490280777538 -0.0880691144708423
"454" 345000 5.35 0.635014057159424 0.443719222462203 -0.0758401727861771
"455" 367500 5.35 0.676681637763977 0.454850971922246 -0.0647084233261339
"456" 390000 5.35 0.725575506687164 0.46666090712743 -0.0528984881209503
"457" 412500 5.35 0.750821709632874 0.47577969762419 -0.04377969762419
"458" 435000 5.35 0.790988087654114 0.486224622030238 -0.0333347732181425
"459" 457500 5.35 0.82063752412796 0.495943844492441 -0.0236155507559395
"460" 480000 5.35 0.838613390922546 0.504267818574514 -0.015291576673866
"461" 502500 5.35 0.867030799388885 0.513965442764579 -0.00559395248380135
"462" 525000 5.35 0.892673790454865 0.521822894168467 0.00226349892008637
"463" 547500 5.35 0.912543475627899 0.529071274298056 0.00951187904967599
"464" 570000 5.35 0.938559234142303 0.535727861771058 0.0161684665226782
"465" 592500 5.35 0.96021956205368 0.542544276457883 0.0229848812095033
"466" 615000 5.35 0.955543398857117 0.54924838012959 0.0296889848812095
"467" 637500 5.35 0.951844573020935 0.554609071274298 0.0350496760259179
"468" 660000 5.35 0.942854523658752 0.559425485961123 0.0398660907127429
"469" 682500 5.35 0.93644642829895 0.563356371490281 0.0437969762419006
"470" 705000 5.35 0.927060484886169 0.567334773218143 0.0477753779697624
"471" 727500 5.35 0.920986235141754 0.570920086393089 0.0513606911447084
"472" 750000 5.35 0.914579808712006 0.573866090712743 0.0543066954643628
"473" 772500 5.35 0.907032251358032 0.577002159827214 0.0574427645788337
"474" 795000 5.35 0.898136019706726 0.580008639308855 0.0604492440604751
"475" 817500 5.35 0.890655338764191 0.582967602591793 0.0634082073434126
"476" 840000 5.35 0.88133692741394 0.585460043196544 0.0659006479481642
"477" 862500 5.35 0.875137329101562 0.58777969762419 0.0682203023758099
"478" 885000 5.35 0.869715631008148 0.590120950323974 0.0705615550755939
"479" 907500 5.35 0.862084090709686 0.592241900647948 0.072682505399568
"480" 930000 5.35 0.856403768062592 0.594341252699784 0.0747818574514039
"481" 952500 5.35 0.852816522121429 0.595688984881209 0.0761295896328293
"482" 975000 5.35 0.845966935157776 0.597084233261339 0.077524838012959
"483" 997500 5.35 0.838443994522095 0.598341252699784 0.0787818574514039
"484" 1020000 5.35 0.83396178483963 0.599507559395248 0.0799481641468682
"485" 1042500 5.35 0.826472043991089 0.600673866090713 0.0811144708423326
"486" 1065000 5.35 0.819284915924072 0.601503239740821 0.0819438444924406
"487" 1087500 5.35 0.816134452819824 0.602263498920086 0.0827041036717062
"488" 1110000 5.35 0.812784254550934 0.602799136069115 0.0832397408207344
"489" 1132500 5.35 0.808833122253418 0.603326133909287 0.0837667386609071
"490" 1155000 5.35 0.806814849376678 0.603866090712743 0.0843066954643629
"491" 1177500 5.35 0.803000092506409 0.604479481641469 0.0849200863930886
"492" 1200000 5.35 0.802350759506226 0.604855291576674 0.0852958963282937
"493" 3e+05 6.2 0.478048026561737 0.425585313174946 -0.0939740820734341
"494" 322500 6.2 0.541415870189667 0.438155507559395 -0.0814038876889849
"495" 345000 6.2 0.596534132957458 0.4507343412527 -0.0688250539956803
"496" 367500 6.2 0.643542230129242 0.462164146868251 -0.0573952483801296
"497" 390000 6.2 0.691441833972931 0.474198704103672 -0.0453606911447084
"498" 412500 6.2 0.720657765865326 0.483503239740821 -0.0360561555075594
"499" 435000 6.2 0.764014065265656 0.494190064794816 -0.0253693304535637
"500" 457500 6.2 0.79707795381546 0.504181425485961 -0.015377969762419
"501" 480000 6.2 0.815687894821167 0.512812095032397 -0.00674730021598269
"502" 502500 6.2 0.846679627895355 0.522738660907127 0.00317926565874727
"503" 525000 6.2 0.872902810573578 0.530768898488121 0.0112095032397408
"504" 547500 6.2 0.893351793289185 0.538259179265659 0.0186997840172786
"505" 570000 6.2 0.918097257614136 0.54502807775378 0.0254686825053996
"506" 592500 6.2 0.941543161869049 0.552004319654428 0.0324449244060475
"507" 615000 6.2 0.943960130214691 0.55880777537797 0.0392483801295896
"508" 637500 6.2 0.945296466350555 0.564276457883369 0.0447170626349892
"509" 660000 6.2 0.940011382102966 0.56924838012959 0.0496889848812095
"510" 682500 6.2 0.935669481754303 0.573282937365011 0.0537235421166307
"511" 705000 6.2 0.928701996803284 0.577317494600432 0.0577580993520518
"512" 727500 6.2 0.923916220664978 0.580928725701944 0.0613693304535637
"513" 750000 6.2 0.916520178318024 0.583956803455724 0.0643974082073434
"514" 772500 6.2 0.910560190677643 0.587183585313175 0.0676241900647948
"515" 795000 6.2 0.900619506835938 0.590272138228942 0.0707127429805615
"516" 817500 6.2 0.893308758735657 0.593304535637149 0.0737451403887689
"517" 840000 6.2 0.884305536746979 0.595835853131749 0.0762764578833693
"518" 862500 6.2 0.877155423164368 0.598203023758099 0.0786436285097192
"519" 885000 6.2 0.872343122959137 0.60058747300216 0.0810280777537797
"520" 907500 6.2 0.86496102809906 0.602768898488121 0.0832095032397409
"521" 930000 6.2 0.85877799987793 0.604885529157667 0.0853261339092872
"522" 952500 6.2 0.854213297367096 0.606259179265659 0.0866997840172786
"523" 975000 6.2 0.847172737121582 0.607671706263499 0.0881123110151187
"524" 997500 6.2 0.839283406734467 0.608989200863931 0.0894298056155507
"525" 1020000 6.2 0.833655953407288 0.610185745140389 0.0906263498920087
"526" 1042500 6.2 0.825837790966034 0.611382289416847 0.0918228941684666
"527" 1065000 6.2 0.819787740707397 0.612237580993521 0.0926781857451404
"528" 1087500 6.2 0.815780937671661 0.613036717062635 0.0934773218142548
"529" 1110000 6.2 0.811978220939636 0.61361555075594 0.0940561555075594
"530" 1132500 6.2 0.807565927505493 0.614172786177106 0.0946133909287257
"531" 1155000 6.2 0.805281043052673 0.614738660907127 0.0951792656587473
"532" 1177500 6.2 0.80184268951416 0.615382289416847 0.0958228941684666
"533" 1200000 6.2 0.801599860191345 0.615771058315335 0.0962116630669546
"534" 3e+05 7.05 0.439533174037933 0.430933045356372 -0.0886263498920086
"535" 322500 7.05 0.509832203388214 0.443775377969762 -0.0757840172786177
"536" 345000 7.05 0.5684734582901 0.456712742980562 -0.0628466522678185
"537" 367500 7.05 0.617757797241211 0.468315334773218 -0.051244060475162
"538" 390000 7.05 0.665426313877106 0.480565874730022 -0.0389935205183585
"539" 412500 7.05 0.695715665817261 0.490051835853132 -0.0295075593952484
"540" 435000 7.05 0.742885410785675 0.501015118790497 -0.0185442764578834
"541" 457500 7.05 0.778316080570221 0.511205183585313 -0.00835421166306693
"542" 480000 7.05 0.79816073179245 0.520017278617711 0.000457883369330503
"543" 502500 7.05 0.830718994140625 0.530056155507559 0.0104967602591792
"544" 525000 7.05 0.858221411705017 0.53822030237581 0.0186609071274298
"545" 547500 7.05 0.879469990730286 0.545814254859611 0.0262548596112311
"546" 570000 7.05 0.904469668865204 0.552673866090713 0.0331144708423327
"547" 592500 7.05 0.927705764770508 0.559753779697624 0.0401943844492441
"548" 615000 7.05 0.933482766151428 0.566682505399568 0.0471231101511879
"549" 637500 7.05 0.937736332416534 0.572259179265659 0.0526997840172786
"550" 660000 7.05 0.936470568180084 0.577300215982721 0.0577408207343413
"551" 682500 7.05 0.933898866176605 0.581390928725702 0.0618315334773218
"552" 705000 7.05 0.928383231163025 0.585438444924406 0.0658790496760259
"553" 727500 7.05 0.925168216228485 0.589079913606911 0.0695205183585313
"554" 750000 7.05 0.918333530426025 0.592159827213823 0.0726004319654427
"555" 772500 7.05 0.912636041641235 0.595477321814255 0.0759179265658747
"556" 795000 7.05 0.903739094734192 0.598665226781857 0.0791058315334773
"557" 817500 7.05 0.895881831645966 0.601835853131749 0.0822764578833693
"558" 840000 7.05 0.886975586414337 0.604453563714903 0.0848941684665226
"559" 862500 7.05 0.880067229270935 0.606911447084233 0.0873520518358532
"560" 885000 7.05 0.874940693378448 0.609399568034557 0.0898401727861771
"561" 907500 7.05 0.866950809955597 0.611650107991361 0.0920907127429805
"562" 930000 7.05 0.861649751663208 0.613814254859611 0.0942548596112311
"563" 952500 7.05 0.856573045253754 0.615209503239741 0.0956501079913606
"564" 975000 7.05 0.849242568016052 0.616673866090713 0.0971144708423326
"565" 997500 7.05 0.840829908847809 0.618025917926566 0.0984665226781858
"566" 1020000 7.05 0.835178971290588 0.619252699784017 0.0996933045356372
"567" 1042500 7.05 0.827698707580566 0.62045788336933 0.10089848812095
"568" 1065000 7.05 0.822184085845947 0.621347732181425 0.101788336933045
"569" 1087500 7.05 0.817740499973297 0.622181425485961 0.102622030237581
"570" 1110000 7.05 0.814123630523682 0.622773218142549 0.103213822894168
"571" 1132500 7.05 0.809309840202332 0.623373650107991 0.103814254859611
"572" 1155000 7.05 0.806918859481812 0.623961123110151 0.104401727861771
"573" 1177500 7.05 0.803672432899475 0.624626349892009 0.105066954643628
"574" 1200000 7.05 0.802924811840057 0.625015118790497 0.105455723542117
"575" 3e+05 7.9 0.391797959804535 0.436406047516199 -0.0831533477321814
"576" 322500 7.9 0.47062736749649 0.44955939524838 -0.07
"577" 345000 7.9 0.531428456306458 0.462781857451404 -0.0567775377969763
"578" 367500 7.9 0.584271192550659 0.474526997840173 -0.0450323974082074
"579" 390000 7.9 0.63612562417984 0.486946004319654 -0.0326133909287257
"580" 412500 7.9 0.668368220329285 0.496717062634989 -0.0228423326133909
"581" 435000 7.9 0.716884016990662 0.507952483801296 -0.0116069114470843
"582" 457500 7.9 0.754377484321594 0.518375809935205 -0.00118358531317497
"583" 480000 7.9 0.776210427284241 0.527352051835853 0.00779265658747297
"584" 502500 7.9 0.81099271774292 0.537524838012959 0.0179654427645788
"585" 525000 7.9 0.840636670589447 0.545809935205184 0.0262505399568035
"586" 547500 7.9 0.861818850040436 0.553550755939525 0.0339913606911447
"587" 570000 7.9 0.887248635292053 0.56051403887689 0.0409546436285098
"588" 592500 7.9 0.911365270614624 0.567740820734341 0.0481814254859612
"589" 615000 7.9 0.920777440071106 0.57480777537797 0.0552483801295897
"590" 637500 7.9 0.92950052022934 0.580479481641469 0.0609200863930885
"591" 660000 7.9 0.930283844470978 0.585572354211663 0.066012958963283
"592" 682500 7.9 0.929602801799774 0.589745140388769 0.0701857451403888
"593" 705000 7.9 0.926260948181152 0.59385313174946 0.07429373650108
"594" 727500 7.9 0.924451351165771 0.597537796976242 0.0779784017278617
"595" 750000 7.9 0.920724987983704 0.60066090712743 0.0811015118790497
"596" 772500 7.9 0.914905250072479 0.604056155507559 0.0844967602591793
"597" 795000 7.9 0.907795131206512 0.607356371490281 0.0877969762419006
"598" 817500 7.9 0.900165796279907 0.610609071274298 0.091049676025918
"599" 840000 7.9 0.890549898147583 0.613291576673866 0.093732181425486
"600" 862500 7.9 0.883518218994141 0.615801295896328 0.0962419006479481
"601" 885000 7.9 0.87796938419342 0.618336933045356 0.0987775377969763
"602" 907500 7.9 0.869961559772491 0.62060475161987 0.10104535637149
"603" 930000 7.9 0.864195108413696 0.62280777537797 0.10324838012959
"604" 952500 7.9 0.858489096164703 0.624241900647948 0.104682505399568
"605" 975000 7.9 0.850724279880524 0.625758099352052 0.106198704103672
"606" 997500 7.9 0.842617213726044 0.627136069114471 0.107576673866091
"607" 1020000 7.9 0.836852788925171 0.628388768898488 0.108829373650108
"608" 1042500 7.9 0.828023552894592 0.629641468682505 0.110082073434125
"609" 1065000 7.9 0.822910487651825 0.630557235421166 0.110997840172786
"610" 1087500 7.9 0.818084836006165 0.631416846652268 0.111857451403888
"611" 1110000 7.9 0.814246296882629 0.632051835853132 0.112492440604752
"612" 1132500 7.9 0.809207379817963 0.63267818574514 0.11311879049676
"613" 1155000 7.9 0.806076943874359 0.633282937365011 0.113723542116631
"614" 1177500 7.9 0.802844524383545 0.633965442764579 0.114406047516199
"615" 1200000 7.9 0.802192986011505 0.634371490280778 0.114812095032397
"616" 3e+05 8.75 0.359209179878235 0.440069114470842 -0.0794902807775378
"617" 322500 8.75 0.443593949079514 0.453473002159827 -0.0660863930885529
"618" 345000 8.75 0.507501125335693 0.466907127429806 -0.0526522678185745
"619" 367500 8.75 0.561136603355408 0.478803455723542 -0.040755939524838
"620" 390000 8.75 0.615062892436981 0.491464362850972 -0.0280950323974082
"621" 412500 8.75 0.648520886898041 0.501507559395248 -0.0180518358531317
"622" 435000 8.75 0.698736608028412 0.51289848812095 -0.00666090712742984
"623" 457500 8.75 0.738494038581848 0.52348596112311 0.00392656587473006
"624" 480000 8.75 0.76146411895752 0.53258747300216 0.0130280777537797
"625" 502500 8.75 0.79804003238678 0.542859611231101 0.0233002159827214
"626" 525000 8.75 0.828796744346619 0.55132181425486 0.0317624190064795
"627" 547500 8.75 0.850750744342804 0.559257019438445 0.0396976241900648
"628" 570000 8.75 0.876188814640045 0.566328293736501 0.0467688984881209
"629" 592500 8.75 0.899895966053009 0.573663066954644 0.0541036717062635
"630" 615000 8.75 0.912567317485809 0.580820734341253 0.0612613390928726
"631" 637500 8.75 0.924019336700439 0.586591792656587 0.0670323974082073
"632" 660000 8.75 0.925969183444977 0.591771058315335 0.0722116630669546
"633" 682500 8.75 0.927637994289398 0.595978401727862 0.0764190064794816
"634" 705000 8.75 0.926508665084839 0.600129589632829 0.0805701943844492
"635" 727500 8.75 0.92679625749588 0.603844492440605 0.0842850971922247
"636" 750000 8.75 0.924529790878296 0.60702807775378 0.0874686825053995
"637" 772500 8.75 0.919970870018005 0.610479481641469 0.0909200863930886
"638" 795000 8.75 0.914282619953156 0.613827213822894 0.0942678185745141
"639" 817500 8.75 0.906440496444702 0.617114470842333 0.0975550755939525
"640" 840000 8.75 0.896810173988342 0.619831533477322 0.100272138228942
"641" 862500 8.75 0.889784395694733 0.622388768898488 0.102829373650108
"642" 885000 8.75 0.883840322494507 0.624993520518359 0.105434125269978
"643" 907500 8.75 0.876282334327698 0.627278617710583 0.107719222462203
"644" 930000 8.75 0.870178878307343 0.629537796976242 0.109978401727862
"645" 952500 8.75 0.863998115062714 0.631006479481641 0.111447084233261
"646" 975000 8.75 0.85559093952179 0.632544276457883 0.112984881209503
"647" 997500 8.75 0.847657799720764 0.633948164146868 0.114388768898488
"648" 1020000 8.75 0.842145442962646 0.635218142548596 0.115658747300216
"649" 1042500 8.75 0.83220773935318 0.636492440604752 0.116933045356372
"650" 1065000 8.75 0.827090501785278 0.63741252699784 0.11785313174946
"651" 1087500 8.75 0.82227098941803 0.638336933045356 0.118777537796976
"652" 1110000 8.75 0.817996561527252 0.638997840172786 0.119438444924406
"653" 1132500 8.75 0.812841892242432 0.639637149028078 0.120077753779698
"654" 1155000 8.75 0.810180842876434 0.640263498920086 0.120704103671706
"655" 1177500 8.75 0.806554079055786 0.64095464362851 0.12139524838013
"656" 1200000 8.75 0.805875658988953 0.641369330453564 0.121809935205184
"657" 3e+05 9.6 0.318721741437912 0.444371490280778 -0.0751879049676026
"658" 322500 9.6 0.403425127267838 0.458107991360691 -0.061451403887689
"659" 345000 9.6 0.47404608130455 0.471835853131749 -0.0477235421166307
"660" 367500 9.6 0.529386937618256 0.483965442764579 -0.0355939524838013
"661" 390000 9.6 0.58524090051651 0.496846652267819 -0.0227127429805615
"662" 412500 9.6 0.620070993900299 0.507231101511879 -0.0123282937365011
"663" 435000 9.6 0.672944068908691 0.518872570194384 -0.000686825053995643
"664" 457500 9.6 0.712769389152527 0.529680345572354 0.0101209503239741
"665" 480000 9.6 0.738991320133209 0.538941684665227 0.0193822894168466
"666" 502500 9.6 0.777921736240387 0.549390928725702 0.0298315334773218
"667" 525000 9.6 0.810258209705353 0.558004319654428 0.0384449244060475
"668" 547500 9.6 0.832829713821411 0.56607343412527 0.0465140388768899
"669" 570000 9.6 0.859376668930054 0.573235421166307 0.0536760259179265
"670" 592500 9.6 0.88213974237442 0.580704103671706 0.0611447084233261
"671" 615000 9.6 0.897953569889069 0.587974082073434 0.068414686825054
"672" 637500 9.6 0.911039650440216 0.593844492440605 0.0742850971922246
"673" 660000 9.6 0.916493773460388 0.599071274298056 0.079511879049676
"674" 682500 9.6 0.921553134918213 0.603334773218143 0.0837753779697624
"675" 705000 9.6 0.922435998916626 0.607537796976242 0.0879784017278618
"676" 727500 9.6 0.925066590309143 0.611287257019438 0.0917278617710583
"677" 750000 9.6 0.924226939678192 0.614552915766739 0.0949935205183585
"678" 772500 9.6 0.920326948165894 0.618086393088553 0.0985269978401728
"679" 795000 9.6 0.915824472904205 0.621503239740821 0.101943844492441
"680" 817500 9.6 0.909312725067139 0.624850971922246 0.105291576673866
"681" 840000 9.6 0.901405394077301 0.627602591792657 0.108043196544276
"682" 862500 9.6 0.895099639892578 0.630211663066955 0.110652267818575
"683" 885000 9.6 0.888438165187836 0.63288120950324 0.11332181425486
"684" 907500 9.6 0.8807253241539 0.635218142548596 0.115658747300216
"685" 930000 9.6 0.874422430992126 0.637524838012959 0.117965442764579
"686" 952500 9.6 0.868526577949524 0.639036717062635 0.119477321814255
"687" 975000 9.6 0.860456705093384 0.640591792656587 0.121032397408207
"688" 997500 9.6 0.852038502693176 0.642012958963283 0.122453563714903
"689" 1020000 9.6 0.846186578273773 0.643295896328294 0.123736501079914
"690" 1042500 9.6 0.835634171962738 0.644630669546436 0.125071274298056
"691" 1065000 9.6 0.829540431499481 0.645585313174946 0.126025917926566
"692" 1087500 9.6 0.82403838634491 0.646548596112311 0.126989200863931
"693" 1110000 9.6 0.81968629360199 0.647231101511879 0.127671706263499
"694" 1132500 9.6 0.814620733261108 0.647896328293736 0.128336933045356
"695" 1155000 9.6 0.811749458312988 0.648535637149028 0.128976241900648
"696" 1177500 9.6 0.807670414447784 0.649244060475162 0.129684665226782
"697" 1200000 9.6 0.80666172504425 0.649680345572354 0.130120950323974
"698" 3e+05 10.45 0.283434122800827 0.447693304535637 -0.071866090712743
"699" 322500 10.45 0.371095567941666 0.46163282937365 -0.05792656587473
"700" 345000 10.45 0.445598810911179 0.475533477321814 -0.0440259179265658
"701" 367500 10.45 0.501854836940765 0.487814254859611 -0.0317451403887689
"702" 390000 10.45 0.560141444206238 0.500941684665227 -0.0186177105831533
"703" 412500 10.45 0.598071753978729 0.511580993520518 -0.00797840172786179
"704" 435000 10.45 0.651977598667145 0.523334773218143 0.00377537796976246
"705" 457500 10.45 0.692915081977844 0.534254859611231 0.014695464362851
"706" 480000 10.45 0.720094919204712 0.543606911447084 0.0240475161987042
"707" 502500 10.45 0.761071741580963 0.554138228941685 0.0345788336933045
"708" 525000 10.45 0.792952835559845 0.562850971922246 0.0432915766738661
"709" 547500 10.45 0.816573917865753 0.571019438444924 0.0514600431965443
"710" 570000 10.45 0.843067228794098 0.578280777537797 0.0587213822894168
"711" 592500 10.45 0.867096960544586 0.585844492440605 0.0662850971922246
"712" 615000 10.45 0.884367108345032 0.593170626349892 0.0736112311015119
"713" 637500 10.45 0.898726344108582 0.599097192224622 0.0795377969762419
"714" 660000 10.45 0.904187202453613 0.604371490280778 0.0848120950323974
"715" 682500 10.45 0.910732865333557 0.608656587473002 0.089097192224622
"716" 705000 10.45 0.912718176841736 0.61288120950324 0.0933218142548596
"717" 727500 10.45 0.916574537754059 0.616643628509719 0.0970842332613391
"718" 750000 10.45 0.918486654758453 0.619961123110151 0.100401727861771
"719" 772500 10.45 0.916334927082062 0.623533477321814 0.103974082073434
"720" 795000 10.45 0.913175165653229 0.626989200863931 0.107429805615551
"721" 817500 10.45 0.908287167549133 0.630349892008639 0.110790496760259
"722" 840000 10.45 0.901957511901855 0.633127429805616 0.113568034557235
"723" 862500 10.45 0.895362555980682 0.635831533477322 0.116272138228942
"724" 885000 10.45 0.888448417186737 0.638570194384449 0.119010799136069
"725" 907500 10.45 0.880092263221741 0.640950323974082 0.121390928725702
"726" 930000 10.45 0.873536348342896 0.643300215982721 0.123740820734341
"727" 952500 10.45 0.868105292320251 0.644846652267819 0.125287257019438
"728" 975000 10.45 0.860217869281769 0.646427645788337 0.126868250539957
"729" 997500 10.45 0.851835131645203 0.647866090712743 0.128306695464363
"730" 1020000 10.45 0.845292747020721 0.649161987041037 0.129602591792657
"731" 1042500 10.45 0.835225760936737 0.650526997840173 0.130967602591793
"732" 1065000 10.45 0.829038500785828 0.651494600431965 0.131935205183585
"733" 1087500 10.45 0.823473036289215 0.652470842332613 0.132911447084233
"734" 1110000 10.45 0.818532764911652 0.653157667386609 0.133598272138229
"735" 1132500 10.45 0.812957525253296 0.653861771058315 0.134302375809935
"736" 1155000 10.45 0.810150921344757 0.654518358531317 0.134958963282937
"737" 1177500 10.45 0.805814921855927 0.65524838012959 0.13568898488121
"738" 1200000 10.45 0.80479907989502 0.65570626349892 0.13614686825054
"739" 3e+05 11.3 0.233337745070457 0.451913606911447 -0.067645788336933
"740" 322500 11.3 0.327336519956589 0.466090712742981 -0.0534686825053995
"741" 345000 11.3 0.407076597213745 0.480159827213823 -0.0393995680345572
"742" 367500 11.3 0.466506540775299 0.492652267818575 -0.0269071274298056
"743" 390000 11.3 0.527270257472992 0.506077753779698 -0.0134816414686825
"744" 412500 11.3 0.568775475025177 0.51702807775378 -0.00253131749460045
"745" 435000 11.3 0.625596165657043 0.528915766738661 0.00935637149028079
"746" 457500 11.3 0.667096734046936 0.539991360691145 0.0204319654427646
"747" 480000 11.3 0.69619619846344 0.549460043196544 0.0299006479481642
"748" 502500 11.3 0.739009916782379 0.560138228941685 0.0405788336933045
"749" 525000 11.3 0.771266222000122 0.568997840172786 0.0494384449244061
"750" 547500 11.3 0.796682596206665 0.5772656587473 0.0577062634989201
"751" 570000 11.3 0.823550045490265 0.584613390928726 0.0650539956803455
"752" 592500 11.3 0.848246276378632 0.59231101511879 0.0727516198704103
"753" 615000 11.3 0.86700314283371 0.599766738660907 0.080207343412527
"754" 637500 11.3 0.883263885974884 0.605758099352052 0.0861987041036717
"755" 660000 11.3 0.890370190143585 0.611105831533477 0.0915464362850972
"756" 682500 11.3 0.898011982440948 0.615425485961123 0.095866090712743
"757" 705000 11.3 0.901826858520508 0.619676025917927 0.100116630669546
"758" 727500 11.3 0.906855285167694 0.62348596112311 0.10392656587473
"759" 750000 11.3 0.909201443195343 0.62688120950324 0.10732181425486
