"Mead.1000" "Powell.3490" "correlation" "mean" "delta.mean"
"848" 27 20 0.912202060222626 0.741917926565875 0.172362850971922
"849" 28 20 0.909146726131439 0.747671706263499 0.178116630669546
"850" 29 20 0.906656563282013 0.754583153347732 0.18502807775378
"851" 30 20 0.905771553516388 0.76014686825054 0.190591792656588
"852" 31 20 0.905540883541107 0.766518358531317 0.196963282937365
"853" 32 20 0.9034543633461 0.771062634989201 0.201507559395248
"854" 33 20 0.899663865566254 0.776276457883369 0.206721382289417
"855" 34 20 0.896985232830048 0.780699784017279 0.211144708423326
"856" 35 20 0.89615136384964 0.785416846652268 0.215861771058315
"857" 36 20 0.89406555891037 0.791222462203024 0.221667386609071
"858" 37 20 0.893588483333588 0.796535637149028 0.226980561555076
"859" 38 20 0.891235589981079 0.800911447084233 0.231356371490281
"860" 39 20 0.889923691749573 0.804820734341253 0.2352656587473
"861" 40 20 0.885384976863861 0.809291576673866 0.239736501079914
"862" 0 21 0.810561656951904 0.408133909287257 -0.161421166306695
"863" 1 21 0.855981051921844 0.446315334773218 -0.123239740820734
"864" 2 21 0.883845210075378 0.472596112311015 -0.0969589632829373
"865" 3 21 0.90207713842392 0.493520518358531 -0.0760345572354211
"866" 4 21 0.922956824302673 0.517179265658747 -0.0523758099352052
"867" 5 21 0.940631687641144 0.533261339092873 -0.0362937365010799
"868" 6 21 0.948540151119232 0.550285097192225 -0.0192699784017278
"869" 7 21 0.954061388969421 0.564885529157667 -0.00466954643628503
"870" 8 21 0.971918761730194 0.580207343412527 0.0106522678185745
"871" 9 21 0.976456701755524 0.592565874730022 0.0230107991360692
"872" 10 21 0.986711025238037 0.604393088552916 0.0348380129589633
"873" 11 21 0.97235769033432 0.617710583153348 0.0481555075593952
"874" 12 21 0.965365946292877 0.62875161987041 0.0591965442764579
"875" 13 21 0.959128856658936 0.638107991360691 0.0685529157667387
"876" 14 21 0.955898642539978 0.646928725701944 0.0773736501079914
"877" 15 21 0.949741959571838 0.656574514038877 0.0870194384449244
"878" 16 21 0.942357063293457 0.66377969762419 0.0942246220302376
"879" 17 21 0.939390540122986 0.671758099352052 0.102203023758099
"880" 18 21 0.93400639295578 0.681231101511879 0.111676025917927
"881" 19 21 0.931321918964386 0.688630669546436 0.119075593952484
"882" 20 21 0.928190588951111 0.696285097192225 0.126730021598272
"883" 21 21 0.927176415920258 0.703494600431965 0.133939524838013
"884" 22 21 0.926647841930389 0.712181425485961 0.142626349892009
"885" 23 21 0.927570223808289 0.719006479481641 0.149451403887689
"886" 24 21 0.925412356853485 0.724565874730022 0.155010799136069
"887" 25 21 0.920478165149689 0.731598272138229 0.162043196544276
"888" 26 21 0.918405711650848 0.737226781857451 0.167671706263499
"889" 27 21 0.913009941577911 0.74332181425486 0.173766738660907
"890" 28 21 0.909821212291718 0.749235421166307 0.179680345572354
"891" 29 21 0.907963871955872 0.756302375809935 0.186747300215983
"892" 30 21 0.907868087291718 0.761952483801296 0.192397408207343
"893" 31 21 0.907824456691742 0.76838444924406 0.198829373650108
"894" 32 21 0.905733704566956 0.772967602591793 0.20341252699784
"895" 33 21 0.902076900005341 0.778198704103672 0.208643628509719
"896" 34 21 0.899211645126343 0.782656587473002 0.21310151187905
"897" 35 21 0.89864194393158 0.787429805615551 0.217874730021598
"898" 36 21 0.897097587585449 0.793295896328294 0.223740820734341
"899" 37 21 0.89666074514389 0.798643628509719 0.229088552915767
"900" 38 21 0.894542574882507 0.803062634989201 0.233507559395248
"901" 39 21 0.893684566020966 0.807032397408207 0.237477321814255
"902" 40 21 0.888508856296539 0.811563714902808 0.242008639308855
"903" 0 22 0.810557782649994 0.408172786177106 -0.161382289416847
"904" 1 22 0.855971574783325 0.446358531317495 -0.123196544276458
"905" 2 22 0.883845210075378 0.472652267818575 -0.096902807775378
"906" 3 22 0.902094125747681 0.493580993520518 -0.0759740820734341
"907" 4 22 0.922920644283295 0.517252699784017 -0.0523023758099352
"908" 5 22 0.940632164478302 0.53333909287257 -0.0362159827213823
"909" 6 22 0.948558390140533 0.55036717062635 -0.0191879049676026
"910" 7 22 0.954065382480621 0.564967602591793 -0.00458747300215978
"911" 8 22 0.971978902816772 0.580302375809935 0.0107473002159827
"912" 9 22 0.976587951183319 0.592669546436285 0.0231144708423326
"913" 10 22 0.986838042736053 0.604496760259179 0.0349416846652268
"914" 11 22 0.972486078739166 0.617818574514039 0.0482634989200864
"915" 12 22 0.965461909770966 0.628863930885529 0.0593088552915767
"916" 13 22 0.959186375141144 0.638237580993521 0.0686825053995681
"917" 14 22 0.955925703048706 0.647071274298056 0.0775161987041036
"918" 15 22 0.949854373931885 0.656717062634989 0.0871619870410367
"919" 16 22 0.942245304584503 0.663939524838013 0.0943844492440605
"920" 17 22 0.939418375492096 0.671943844492441 0.102388768898488
"921" 18 22 0.933984458446503 0.681429805615551 0.111874730021598
"922" 19 22 0.931275606155396 0.688850971922246 0.119295896328294
"923" 20 22 0.927854120731354 0.696535637149028 0.126980561555076
"924" 21 22 0.926591873168945 0.703792656587473 0.134237580993521
"925" 22 22 0.926105558872223 0.712583153347732 0.14302807775378
"926" 23 22 0.927004277706146 0.719624190064795 0.150069114470842
"927" 24 22 0.924787104129791 0.725356371490281 0.155801295896328
"928" 25 22 0.919751942157745 0.732613390928726 0.163058315334773
"929" 26 22 0.918409287929535 0.73844060475162 0.168885529157667
"930" 27 22 0.913108885288239 0.744626349892009 0.175071274298056
"931" 28 22 0.909225225448608 0.750760259179266 0.181205183585313
"932" 29 22 0.90753048658371 0.758427645788337 0.188872570194385
"933" 30 22 0.907966554164886 0.764254859611231 0.194699784017279
"934" 31 22 0.907799661159515 0.770850971922246 0.201295896328294
"935" 32 22 0.906057298183441 0.775611231101512 0.206056155507559
"936" 33 22 0.903342545032501 0.780989200863931 0.211434125269978
"937" 34 22 0.900443196296692 0.785524838012959 0.215969762419006
"938" 35 22 0.899592816829681 0.790371490280778 0.220816414686825
"939" 36 22 0.898281395435333 0.796319654427646 0.226764578833693
"940" 37 22 0.897668600082397 0.801762419006479 0.232207343412527
"941" 38 22 0.896018028259277 0.806267818574514 0.236712742980562
"942" 39 22 0.894831001758575 0.810341252699784 0.240786177105832
"943" 40 22 0.890366435050964 0.815015118790497 0.245460043196544
"944" 0 23 0.810556054115295 0.408215982721382 -0.16133909287257
"945" 1 23 0.855952739715576 0.446410367170626 -0.123144708423326
"946" 2 23 0.883839905261993 0.472708423326134 -0.0968466522678186
"947" 3 23 0.90207713842392 0.493637149028078 -0.0759179265658747
"948" 4 23 0.922939479351044 0.51732181425486 -0.0522332613390929
"949" 5 23 0.940613985061646 0.533408207343413 -0.0361468682505399
"950" 6 23 0.948522329330444 0.550436285097192 -0.0191187904967602
"951" 7 23 0.954056024551392 0.565041036717063 -0.00451403887688984
"952" 8 23 0.971969723701477 0.580384449244061 0.0108293736501081
"953" 9 23 0.97654128074646 0.592760259179266 0.0232051835853132
"954" 10 23 0.986819207668304 0.604591792656587 0.035036717062635
"955" 11 23 0.972472012042999 0.617913606911447 0.0483585313174946
"956" 12 23 0.965420186519623 0.628963282937365 0.0594082073434126
"957" 13 23 0.959110379219055 0.638341252699784 0.0687861771058316
"958" 14 23 0.955837488174438 0.64717494600432 0.0776198704103672
"959" 15 23 0.94980776309967 0.656829373650108 0.0872742980561555
"960" 16 23 0.942107021808624 0.66407343412527 0.0945183585313175
"961" 17 23 0.939397275447845 0.672095032397408 0.102539956803456
"962" 18 23 0.933931767940521 0.681615550755939 0.112060475161987
"963" 19 23 0.931213617324829 0.689066954643629 0.119511879049676
"964" 20 23 0.927832961082458 0.696777537796976 0.127222462203024
"965" 21 23 0.926573693752289 0.704064794816415 0.134509719222462
"966" 22 23 0.925469279289246 0.712889848812095 0.143334773218143
"967" 23 23 0.926523566246033 0.719965442764579 0.150410367170626
"968" 24 23 0.923641324043274 0.725805615550756 0.156250539956803
"969" 25 23 0.91842782497406 0.73333909287257 0.163784017278618
"970" 26 23 0.916670680046082 0.73939524838013 0.169840172786177
"971" 27 23 0.91049337387085 0.745974082073434 0.176419006479482
"972" 28 23 0.906363785266876 0.752246220302376 0.182691144708423
"973" 29 23 0.90463924407959 0.76 0.190444924406048
"974" 30 23 0.90508359670639 0.765909287257019 0.196354211663067
"975" 31 23 0.904485166072845 0.772570194384449 0.203015118790497
"976" 32 23 0.902523934841156 0.77741252699784 0.207857451403888
"977" 33 23 0.899410307407379 0.78302807775378 0.213473002159827
"978" 34 23 0.896377861499786 0.787701943844492 0.21814686825054
"979" 35 23 0.89567232131958 0.792617710583153 0.223062634989201
"980" 36 23 0.894003868103027 0.798630669546436 0.229075593952484
"981" 37 23 0.893206119537354 0.804090712742981 0.234535637149028
"982" 38 23 0.891176164150238 0.808617710583153 0.239062634989201
"983" 39 23 0.889958322048187 0.812725701943845 0.243170626349892
"984" 40 23 0.88518762588501 0.817429805615551 0.247874730021598
"985" 0 24 0.810542702674866 0.408237580993521 -0.161317494600432
"986" 1 24 0.855937898159027 0.44644060475162 -0.123114470842333
"987" 2 24 0.883834719657898 0.472738660907127 -0.0968164146868251
"988" 3 24 0.902072012424469 0.493680345572354 -0.0758747300215982
"989" 4 24 0.922893226146698 0.517365010799136 -0.0521900647948164
"990" 5 24 0.940562605857849 0.533451403887689 -0.0361036717062635
"991" 6 24 0.948484778404236 0.550483801295896 -0.0190712742980561
"992" 7 24 0.954000115394592 0.565092872570194 -0.0044622030237581
"993" 8 24 0.971932649612427 0.580436285097192 0.0108812095032398
"994" 9 24 0.976457118988037 0.592812095032397 0.0232570194384449
"995" 10 24 0.986791014671326 0.604643628509719 0.0350885529157667
"996" 11 24 0.97241598367691 0.617965442764579 0.0484103671706264
"997" 12 24 0.965378046035767 0.629019438444924 0.0594643628509719
"998" 13 24 0.959027349948883 0.638406047516199 0.0688509719222462
"999" 14 24 0.95575749874115 0.647244060475162 0.0776889848812096
"1000" 15 24 0.949672639369965 0.656911447084233 0.0873563714902807
"1001" 16 24 0.941890835762024 0.664159827213823 0.0946047516198705
"1002" 17 24 0.939261853694916 0.672181425485961 0.102626349892009
"1003" 18 24 0.933743834495544 0.681719222462203 0.112164146868251
"1004" 19 24 0.931030750274658 0.689183585313175 0.119628509719222
"1005" 20 24 0.927650690078735 0.696920086393089 0.127365010799136
"1006" 21 24 0.926051914691925 0.704233261339093 0.13467818574514
"1007" 22 24 0.925140142440796 0.713110151187905 0.143555075593953
"1008" 23 24 0.926426708698273 0.720254859611231 0.150699784017279
"1009" 24 24 0.923662126064301 0.72614686825054 0.156591792656588
"1010" 25 24 0.918630421161652 0.733827213822894 0.164272138228942
"1011" 26 24 0.917133748531342 0.740030237580994 0.170475161987041
"1012" 27 24 0.912379205226898 0.747123110151188 0.177568034557235
"1013" 28 24 0.908455550670624 0.753602591792657 0.184047516198704
"1014" 29 24 0.906896650791168 0.761693304535637 0.192138228941685
"1015" 30 24 0.906962990760803 0.767736501079914 0.198181425485961
"1016" 31 24 0.906683385372162 0.774505399568035 0.204950323974082
"1017" 32 24 0.904581427574158 0.779429805615551 0.209874730021598
"1018" 33 24 0.90151709318161 0.785200863930886 0.215645788336933
"1019" 34 24 0.898197889328003 0.790004319654428 0.220449244060475
"1020" 35 24 0.897542059421539 0.794984881209503 0.225429805615551
"1021" 36 24 0.896193087100983 0.801157667386609 0.231602591792657
"1022" 37 24 0.895646154880524 0.806691144708423 0.237136069114471
"1023" 38 24 0.893203854560852 0.811317494600432 0.24176241900648
"1024" 39 24 0.892185032367706 0.815490280777538 0.245935205183585
"1025" 40 24 0.88723361492157 0.820280777537797 0.250725701943844
"1026" 0 25 0.810542702674866 0.408246220302376 -0.161308855291577
"1027" 1 25 0.855960845947266 0.446453563714903 -0.12310151187905
"1028" 2 25 0.883834719657898 0.472764578833693 -0.0967904967602591
"1029" 3 25 0.902131736278534 0.49370626349892 -0.0758488120950324
"1030" 4 25 0.922964811325073 0.517399568034557 -0.0521555075593952
"1031" 5 25 0.940660953521729 0.533498920086393 -0.0360561555075594
"1032" 6 25 0.948593020439148 0.550544276457883 -0.0190107991360691
"1033" 7 25 0.954118192195892 0.565187904967603 -0.00436717062634984
"1034" 8 25 0.97209644317627 0.580539956803456 0.0109848812095032
"1035" 9 25 0.976588726043701 0.592920086393089 0.0233650107991361
"1036" 10 25 0.986805319786072 0.604760259179266 0.0352051835853132
"1037" 11 25 0.97254753112793 0.618086393088553 0.0485313174946005
"1038" 12 25 0.965500831604004 0.629144708423326 0.0595896328293737
"1039" 13 25 0.959160149097443 0.638539956803456 0.0689848812095033
"1040" 14 25 0.955969095230103 0.647377969762419 0.0778228941684665
"1041" 15 25 0.949829876422882 0.657058315334773 0.0875032397408207
"1042" 16 25 0.94196218252182 0.664315334773218 0.0947602591792657
"1043" 17 25 0.939301729202271 0.672345572354212 0.102790496760259
"1044" 18 25 0.933828413486481 0.681896328293736 0.112341252699784
"1045" 19 25 0.931021571159363 0.689386609071274 0.119831533477322
"1046" 20 25 0.927569210529327 0.697131749460043 0.127576673866091
"1047" 21 25 0.926208019256592 0.704449244060475 0.134894168466523
"1048" 22 25 0.924855530261993 0.713347732181425 0.143792656587473
"1049" 23 25 0.926348149776459 0.72051403887689 0.150958963282937
"1050" 24 25 0.923560857772827 0.726431965442765 0.156876889848812
"1051" 25 25 0.91850209236145 0.734120950323974 0.164565874730022
"1052" 26 25 0.91706371307373 0.740371490280778 0.170816414686825
"1053" 27 25 0.912232935428619 0.747507559395248 0.177952483801296
"1054" 28 25 0.907457649707794 0.754038876889849 0.184483801295896
"1055" 29 25 0.906135737895966 0.762306695464363 0.19275161987041
"1056" 30 25 0.905745089054108 0.768630669546436 0.199075593952484
"1057" 31 25 0.904863953590393 0.775524838012959 0.205969762419007
"1058" 32 25 0.902348160743713 0.780488120950324 0.210933045356371
"1059" 33 25 0.899091720581055 0.786323974082073 0.216768898488121
"1060" 34 25 0.895326614379883 0.79117494600432 0.221619870410367
"1061" 35 25 0.894467294216156 0.796211663066955 0.226656587473002
"1062" 36 25 0.893333077430725 0.802488120950324 0.232933045356371
"1063" 37 25 0.892608880996704 0.808086393088553 0.2385313174946
"1064" 38 25 0.890169978141785 0.812738660907127 0.243183585313175
"1065" 39 25 0.888388872146606 0.81695464362851 0.247399568034557
"1066" 40 25 0.883289873600006 0.821784017278618 0.252228941684665
"1067" 0 26 0.810542702674866 0.408246220302376 -0.161308855291577
"1068" 1 26 0.855960845947266 0.446453563714903 -0.12310151187905
"1069" 2 26 0.883834719657898 0.472764578833693 -0.0967904967602591
"1070" 3 26 0.902131736278534 0.49370626349892 -0.0758488120950324
"1071" 4 26 0.922964811325073 0.517399568034557 -0.0521555075593952
"1072" 5 26 0.940660953521729 0.533498920086393 -0.0360561555075594
"1073" 6 26 0.948593020439148 0.550548596112311 -0.0190064794816415
"1074" 7 26 0.954118192195892 0.565196544276458 -0.00435853131749453
"1075" 8 26 0.972091913223267 0.580548596112311 0.0109935205183586
"1076" 9 26 0.976588845252991 0.592928725701944 0.0233736501079914
"1077" 10 26 0.98683363199234 0.604768898488121 0.0352138228941685
"1078" 11 26 0.972552537918091 0.618099352051836 0.0485442764578834
"1079" 12 26 0.965529024600983 0.629161987041037 0.0596069114470843
"1080" 13 26 0.959183394908905 0.638557235421166 0.0690021598272138
"1081" 14 26 0.95599240064621 0.647399568034557 0.0778444924406048
"1082" 15 26 0.949867427349091 0.657088552915767 0.0875334773218143
"1083" 16 26 0.942050099372864 0.66436717062635 0.0948120950323974
"1084" 17 26 0.939207196235657 0.672410367170626 0.102855291576674
"1085" 18 26 0.933753848075867 0.681974082073434 0.112419006479482
"1086" 19 26 0.93081533908844 0.6894686825054 0.119913606911447
"1087" 20 26 0.927316725254059 0.697231101511879 0.127676025917927
"1088" 21 26 0.925992429256439 0.704578833693305 0.135023758099352
"1089" 22 26 0.924799859523773 0.713520518358531 0.143965442764579
"1090" 23 26 0.926100730895996 0.720708423326134 0.151153347732181
"1091" 24 26 0.923393726348877 0.726634989200864 0.157079913606911
"1092" 25 26 0.918318331241608 0.734362850971922 0.16480777537797
"1093" 26 26 0.916658878326416 0.740634989200864 0.171079913606911
"1094" 27 26 0.911470830440521 0.747814254859611 0.178259179265659
"1095" 28 26 0.907000124454498 0.754388768898488 0.184833693304536
"1096" 29 26 0.905227243900299 0.762730021598272 0.19317494600432
"1097" 30 26 0.904564440250397 0.769097192224622 0.19954211663067
"1098" 31 26 0.902852416038513 0.776051835853132 0.206496760259179
"1099" 32 26 0.900145947933197 0.781058315334773 0.211503239740821
"1100" 33 26 0.896139919757843 0.786933045356372 0.217377969762419
"1101" 34 26 0.891817510128021 0.79185313174946 0.222298056155508
"1102" 35 26 0.890896797180176 0.796924406047516 0.227369330453564
"1103" 36 26 0.889127612113953 0.803252699784017 0.233697624190065
"1104" 37 26 0.887735784053802 0.80895464362851 0.239399568034557
"1105" 38 26 0.885563552379608 0.813723542116631 0.244168466522678
"1106" 39 26 0.884189605712891 0.818047516198704 0.248492440604752
"1107" 40 26 0.878597855567932 0.822941684665227 0.253386609071274
"1108" 0 27 0.8105388879776 0.408272138228942 -0.161282937365011
"1109" 1 27 0.855937898159027 0.446479481641469 -0.123075593952484
"1110" 2 27 0.883848249912262 0.472799136069114 -0.096755939524838
"1111" 3 27 0.902121484279633 0.493740820734341 -0.0758142548596112
"1112" 4 27 0.922954678535461 0.517434125269978 -0.052120950323974
"1113" 5 27 0.940660953521729 0.533537796976242 -0.0360172786177105
"1114" 6 27 0.948592483997345 0.550596112311015 -0.0189589632829373
"1115" 7 27 0.954098999500275 0.565257019438445 -0.00429805615550749
"1116" 8 27 0.972035825252533 0.580630669546436 0.0110755939524838
"1117" 9 27 0.976593494415283 0.59302807775378 0.0234730021598273
"1118" 10 27 0.986819684505463 0.60488120950324 0.0353261339092873
"1119" 11 27 0.972472906112671 0.618215982721382 0.0486609071274299
"1120" 12 27 0.965472638607025 0.629278617710583 0.0597235421166307
"1121" 13 27 0.959112763404846 0.638673866090713 0.0691187904967603
"1122" 14 27 0.955902457237244 0.647529157667387 0.0779740820734341
"1123" 15 27 0.949769079685211 0.657235421166307 0.0876803455723543
"1124" 16 27 0.942013025283813 0.664548596112311 0.0949935205183585
"1125" 17 27 0.939108192920685 0.672622030237581 0.103066954643629
"1126" 18 27 0.933684945106506 0.682203023758099 0.112647948164147
"1127" 19 27 0.930776476860046 0.689714902807775 0.120159827213823
"1128" 20 27 0.927231431007385 0.697503239740821 0.127948164146868
"1129" 21 27 0.925863087177277 0.704859611231102 0.135304535637149
"1130" 22 27 0.924820065498352 0.713857451403888 0.144302375809935
"1131" 23 27 0.926123678684235 0.721097192224622 0.15154211663067
"1132" 24 27 0.923633098602295 0.727071274298056 0.157516198704104
"1133" 25 27 0.918681383132935 0.73489848812095 0.165343412526998
"1134" 26 27 0.917167007923126 0.741222462203024 0.171667386609071
"1135" 27 27 0.912723779678345 0.748479481641469 0.178924406047516
"1136" 28 27 0.907806098461151 0.755153347732181 0.185598272138229
"1137" 29 27 0.905958235263824 0.763580993520518 0.194025917926566
"1138" 30 27 0.905023872852325 0.77 0.200444924406048
"1139" 31 27 0.903301954269409 0.777071274298056 0.207516198704104
"1140" 32 27 0.901094317436218 0.782172786177106 0.212617710583153
"1141" 33 27 0.897910416126251 0.788116630669546 0.218561555075594
"1142" 34 27 0.893764674663544 0.793097192224622 0.22354211663067
"1143" 35 27 0.892711937427521 0.798198704103672 0.228643628509719
"1144" 36 27 0.890899240970612 0.804600431965443 0.23504535637149
"1145" 37 27 0.89046984910965 0.810375809935205 0.240820734341253
"1146" 38 27 0.887567460536957 0.815200863930886 0.245645788336933
"1147" 39 27 0.885637938976288 0.819606911447084 0.250051835853132
"1148" 40 27 0.880763590335846 0.824626349892009 0.255071274298056
"1149" 0 28 0.8105388879776 0.408272138228942 -0.161282937365011
"1150" 1 28 0.855937898159027 0.446479481641469 -0.123075593952484
"1151" 2 28 0.883848249912262 0.472799136069114 -0.096755939524838
"1152" 3 28 0.902121484279633 0.493740820734341 -0.0758142548596112
"1153" 4 28 0.922954678535461 0.517434125269978 -0.052120950323974
"1154" 5 28 0.94066596031189 0.53354211663067 -0.0360129589632829
"1155" 6 28 0.948602437973022 0.550600431965443 -0.0189546436285097
"1156" 7 28 0.954108417034149 0.5652656587473 -0.00428941684665229
"1157" 8 28 0.97205001115799 0.580639308855292 0.0110842332613391
"1158" 9 28 0.97660768032074 0.593036717062635 0.0234816414686825
"1159" 10 28 0.986838281154633 0.604889848812095 0.0353347732181426
"1160" 11 28 0.972486793994904 0.618228941684665 0.0486738660907128
"1161" 12 28 0.965449035167694 0.629300215982721 0.0597451403887689
"1162" 13 28 0.959098041057587 0.638708423326134 0.0691533477321814
"1163" 14 28 0.955907881259918 0.647568034557235 0.078012958963283
"1164" 15 28 0.949876368045807 0.657282937365011 0.0877278617710583
"1165" 16 28 0.942123115062714 0.66460475161987 0.095049676025918
"1166" 17 28 0.939188361167908 0.67267818574514 0.103123110151188
"1167" 18 28 0.933654129505157 0.682263498920086 0.112708423326134
"1168" 19 28 0.93086040019989 0.689801295896328 0.120246220302376
"1169" 20 28 0.927238523960114 0.697619870410367 0.128064794816415
"1170" 21 28 0.925887644290924 0.704980561555076 0.135425485961123
"1171" 22 28 0.924669623374939 0.714 0.144444924406048
"1172" 23 28 0.925865530967712 0.721244060475162 0.15168898488121
"1173" 24 28 0.923361837863922 0.727218142548596 0.157663066954644
"1174" 25 28 0.918239593505859 0.735075593952484 0.165520518358531
"1175" 26 28 0.916463315486908 0.74141252699784 0.171857451403888
"1176" 27 28 0.91175901889801 0.748682505399568 0.179127429805616
"1177" 28 28 0.90708726644516 0.755382289416847 0.185827213822894
"1178" 29 28 0.905328452587128 0.76385313174946 0.194298056155508
"1179" 30 28 0.904514491558075 0.770306695464363 0.20075161987041
"1180" 31 28 0.90336537361145 0.777438444924406 0.207883369330454
"1181" 32 28 0.901073455810547 0.782583153347732 0.21302807775378
"1182" 33 28 0.898178815841675 0.788596112311015 0.219041036717063
"1183" 34 28 0.894580185413361 0.793611231101512 0.224056155507559
"1184" 35 28 0.893742203712463 0.798742980561555 0.229187904967603
"1185" 36 28 0.891854524612427 0.805179265658747 0.235624190064795
"1186" 37 28 0.891146898269653 0.81097192224622 0.241416846652268
"1187" 38 28 0.888691484928131 0.815857451403888 0.246302375809935
"1188" 39 28 0.887365758419037 0.820319654427646 0.250764578833693
"1189" 40 28 0.881904900074005 0.825373650107991 0.255818574514039
"1190" 0 29 0.8105388879776 0.408272138228942 -0.161282937365011
"1191" 1 29 0.855937898159027 0.446479481641469 -0.123075593952484
"1192" 2 29 0.883848249912262 0.472799136069114 -0.096755939524838
"1193" 3 29 0.902121484279633 0.493740820734341 -0.0758142548596112
"1194" 4 29 0.922954678535461 0.517438444924406 -0.0521166306695464
"1195" 5 29 0.94066596031189 0.533550755939525 -0.0360043196544276
"1196" 6 29 0.948592483997345 0.550617710583153 -0.0189373650107991
"1197" 7 29 0.954103529453278 0.565291576673866 -0.00426349892008637
"1198" 8 29 0.97205001115799 0.580669546436285 0.0111144708423326
"1199" 9 29 0.97660768032074 0.593075593952484 0.0235205183585313
"1200" 10 29 0.986843049526215 0.604928725701944 0.0353736501079914
"1201" 11 29 0.972491681575775 0.618276457883369 0.0487213822894169
"1202" 12 29 0.965420424938202 0.629352051835853 0.0597969762419006
"1203" 13 29 0.959024846553802 0.638786177105832 0.0692311015118791
"1204" 14 29 0.955905020236969 0.647667386609071 0.0781123110151188
"1205" 15 29 0.949849128723145 0.657429805615551 0.0878747300215983
"1206" 16 29 0.942077696323395 0.664764578833693 0.0952095032397409
"1207" 17 29 0.939307868480682 0.672850971922246 0.103295896328294
"1208" 18 29 0.933747589588165 0.682466522678186 0.112911447084233
"1209" 19 29 0.931078553199768 0.690017278617711 0.120462203023758
"1210" 20 29 0.927628993988037 0.697861771058315 0.128306695464363
"1211" 21 29 0.926286816596985 0.705282937365011 0.135727861771058
"1212" 22 29 0.925015866756439 0.71436717062635 0.144812095032397
"1213" 23 29 0.92609965801239 0.721732181425486 0.152177105831534
"1214" 24 29 0.923510849475861 0.727775377969762 0.15822030237581
"1215" 25 29 0.918368935585022 0.73570626349892 0.166151187904968
"1216" 26 29 0.917217433452606 0.742129589632829 0.172574514038877
"1217" 27 29 0.912200570106506 0.749477321814255 0.179922246220302
"1218" 28 29 0.907074809074402 0.756233261339093 0.18667818574514
"1219" 29 29 0.905015707015991 0.764803455723542 0.19524838012959
"1220" 30 29 0.904407560825348 0.771317494600432 0.20176241900648
"1221" 31 29 0.903509080410004 0.778509719222462 0.20895464362851
"1222" 32 29 0.901211023330688 0.783671706263499 0.214116630669546
"1223" 33 29 0.898525536060333 0.789788336933045 0.220233261339093
"1224" 34 29 0.895650088787079 0.794872570194384 0.225317494600432
"1225" 35 29 0.895484507083893 0.800103671706264 0.230548596112311
"1226" 36 29 0.894123554229736 0.806613390928726 0.237058315334773
"1227" 37 29 0.893971800804138 0.812483801295896 0.242928725701944
"1228" 38 29 0.891651213169098 0.817403887688985 0.247848812095032
"1229" 39 29 0.890635371208191 0.821904967602592 0.252349892008639
"1230" 40 29 0.885296285152435 0.827019438444924 0.257464362850972
"1231" 0 30 0.810542702674866 0.408280777537797 -0.161274298056156
"1232" 1 30 0.855937898159027 0.446488120950324 -0.123066954643628
"1233" 2 30 0.883838832378387 0.47280777537797 -0.0967473002159827
"1234" 3 30 0.902121484279633 0.493749460043197 -0.0758056155507559
"1235" 4 30 0.922954678535461 0.517447084233261 -0.0521079913606911
"1236" 5 30 0.94066596031189 0.53355939524838 -0.0359956803455723
"1237" 6 30 0.948592483997345 0.550626349892009 -0.0189287257019438
"1238" 7 30 0.954098999500275 0.565300215982721 -0.00425485961123107
"1239" 8 30 0.972031533718109 0.58067818574514 0.0111231101511879
"1240" 9 30 0.976612329483032 0.593084233261339 0.0235291576673866
"1241" 10 30 0.986824333667755 0.604937365010799 0.0353822894168466
"1242" 11 30 0.972496151924133 0.618285097192225 0.0487300215982721
"1243" 12 30 0.965420424938202 0.629360691144708 0.0598056155507559
"1244" 13 30 0.959024846553802 0.638794816414687 0.0692397408207344
"1245" 14 30 0.955914437770844 0.647684665226782 0.0781295896328293
"1246" 15 30 0.949868381023407 0.657451403887689 0.0878963282937365
"1247" 16 30 0.942129731178284 0.664794816414687 0.0952397408207344
"1248" 17 30 0.939323365688324 0.672885529157667 0.103330453563715
"1249" 18 30 0.933824062347412 0.682518358531317 0.112963282937365
"1250" 19 30 0.931021571159363 0.690125269978402 0.120570194384449
"1251" 20 30 0.927533388137817 0.697978401727862 0.128423326133909
"1252" 21 30 0.926109552383423 0.705425485961123 0.135870410367171
"1253" 22 30 0.925084471702576 0.714548596112311 0.144993520518359
"1254" 23 30 0.926379680633545 0.721952483801296 0.152397408207343
"1255" 24 30 0.923741519451141 0.728025917926566 0.158470842332613
"1256" 25 30 0.918699383735657 0.736038876889849 0.166483801295896
"1257" 26 30 0.916878163814545 0.742561555075594 0.173006479481641
"1258" 27 30 0.911153674125671 0.750086393088553 0.1805313174946
"1259" 28 30 0.905988991260529 0.757002159827214 0.187447084233261
"1260" 29 30 0.903544247150421 0.765784017278618 0.196228941684665
"1261" 30 30 0.902803540229797 0.772570194384449 0.203015118790497
"1262" 31 30 0.901076138019562 0.780142548596112 0.21058747300216
"1263" 32 30 0.898810565471649 0.785835853131749 0.216280777537797
"1264" 33 30 0.895428240299225 0.792103671706264 0.222548596112311
"1265" 34 30 0.892460346221924 0.797356371490281 0.227801295896328
"1266" 35 30 0.892027735710144 0.802691144708423 0.233136069114471
"1267" 36 30 0.890795648097992 0.809343412526998 0.239788336933045
"1268" 37 30 0.890201449394226 0.815295896328294 0.245740820734341
